k,best_labels,best_centroids,best_cost,silhouette,ch_score,inertia
7,[1 5 6 ... 1 1 4],"[[ 1.2339291  -1.25969506 -1.52640078 -1.81496754  0.51160675  1.99229843
  -0.20667115  0.75948225]
 [-0.41728573 -0.21602702  0.22735698  0.67513701  0.08959459  0.34005056
   4.91220462  2.09655164]
 [ 0.53177651 -0.26931931  0.62757272  0.70095239  0.69421734  0.87902803
  -0.73214701  0.15588181]
 [-1.42971548 -0.67157041  0.39035624 -0.32024322 -0.24541759  0.29832493
   0.89752198  1.19663331]
 [ 0.40171336 -0.03164922  0.06304066  1.95478015  1.3261849   0.30641182
   3.30148986  0.29082743]
 [-0.37447822 -0.26117169 -0.65045518  0.22705578  1.41262489 -0.08486561
   0.84337845  0.04728533]
 [-0.1241784  -0.04626029 -0.61084441  0.36691059  0.41654041  0.58845253
   0.42019607  2.22303548]]",42891.949890294934,0.12937945818693766,1877.445525131602,42891.949890294985
7,[4 0 0 ... 4 4 4],"[[ 0.47333987 -0.44401485  0.04834844  0.26155897  1.10379496  1.11655016
   1.19785547  0.32677509]
 [-0.31342057 -0.15243435  0.15614259  0.5664572   0.65880259  0.43147465
   0.34213847  2.06146619]
 [ 0.74303854 -0.72380073 -0.54188467  0.69347142  0.42063847  0.25635476
   7.47717995  1.97316202]
 [-0.4757561  -1.59231641  0.10108127 -0.36273174 -0.31875363  1.10648606
   1.19601061  1.44060833]
 [-0.58679956  0.25433895  0.22103291  0.45725758  0.07036877  0.43666122
   4.78734067  1.4984336 ]
 [ 0.04909993  2.2212979   0.03464097 -0.33403675  0.64471651  0.04417445
   0.37497293  2.19811911]
 [-0.27901846  0.10762194  0.67668667  0.94261805  0.31440827  0.53940005
   2.39454281  2.48041433]]",34693.78347110512,0.1615458348067383,2576.3430930351215,34693.78347110518
7,[0 3 5 ... 0 0 0],"[[-0.7058855  -0.00833227  0.62155262  0.49702956  0.67752732  0.80371893
   4.08313757  1.2893685 ]
 [-0.30840194 -0.66835588 -1.49660389  0.20012408  0.87697335  1.847819
  -0.42233493  3.05421286]
 [-0.21791123  0.95605883 -1.49724609  0.43216215  0.29047775  0.3335152
   0.0193176   1.82037165]
 [ 0.69137152 -0.5635071  -0.01341489  0.28253826  1.42085208  0.52873401
   3.00765818  0.47606818]
 [ 0.32848778 -0.77398394 -0.37201078  0.82806972  0.90383357  0.84143273
  -0.24180973  0.09247484]
 [ 0.04141963 -0.87308185 -0.85354328  0.32231593  0.5877429   0.61338113
   0.31902925  2.30316955]
 [ 1.42367585 -0.4370406  -0.58272866  0.50029355  0.96126752  0.82604752
   5.98106125  1.51648308]]",35853.00173549426,0.23664494917153983,3215.6088915629125,35853.0017354942
7,[2 3 3 ... 2 2 5],"[[ 0.10827805 -1.10466492  0.80628979  0.67735054 -0.1824627   0.54109815
   7.74825317  1.97071532]
 [-0.37576165  0.3587403  -0.81246789  0.36219227  0.12077356  0.69593425
   0.77112419  1.95962877]
 [-1.02394598 -0.4122911   0.31633065  0.89716546  0.51616457  0.67527695
   4.50587267  2.52515426]
 [ 0.50298495 -0.26572656 -0.42762066  0.97033396  0.86281321  0.86543625
   0.45896618  0.89306141]
 [-0.5179621   2.23193838 -0.87634868  0.77991015 -1.06000658  0.58336788
   1.32432109  2.65105401]
 [ 0.37532781  0.6264659  -0.25991394  0.12189382  0.88521731  0.77621247
   4.32069404  1.11425355]
 [-1.80494621  0.03831815  1.43550283  0.61366611  0.08456742  0.33530159
   5.36436867  2.38996224]]",37999.52287273447,0.16060051955975185,2531.6416349379,37999.52287273439
7,[2 5 5 ... 2 2 6],"[[ 2.61312769 -0.90903941  0.29943088  0.67470977  0.66408729  0.83551757
   3.89301956  0.78917143]
 [ 0.49908401  2.46040779  0.2815384   0.56487434  0.6673707   0.67118569
   1.88326422 -0.16850811]
 [-0.10845768 -0.18493827  0.07650954  0.09963518  0.43744178  0.80193858
   5.63880284  1.37582461]
 [ 0.08122487 -0.50998415  0.26092412  0.17680142  0.98422413  0.39361892
   0.46385901  1.13248476]
 [-2.17854286 -0.04527789  0.41036554  1.1214618   0.34707472  0.11053682
   3.19173079  2.36895633]
 [ 0.25306475  1.17966827 -0.10191541  0.86163372  0.54965616  1.06402358
   1.56772466  1.14229186]
 [ 0.37014885 -0.72722967  0.63212931  1.60768572  0.86795838  0.19107702
   3.25138339 -0.21577556]]",41570.02019045228,0.12861838092674163,1975.242621581685,41570.02019045227
7,[1 2 3 ... 1 1 1],"[[ 2.05005336  0.33716734  2.28678886  0.94920134  0.84466977  0.86562296
   2.44753601 -0.18068715]
 [-0.72437879 -0.02837005  0.39130059  0.56812302 -0.11661372  0.0714852
   4.06510457  1.51153999]
 [-0.18664811  0.18899906 -0.35260695  0.16025655  0.76061077  1.13224649
   0.13952941  1.43177463]
 [ 0.85458533 -0.25934087 -1.18533665 -0.14829416  0.80943055  0.15909125
   2.34820088  1.70278778]
 [ 1.02636584 -0.68955344  0.31048731  0.59613364  1.30974538  0.11351933
   4.27582037  2.14140386]
 [ 0.50757399 -0.87381748  0.72812634  1.08382769  0.71473957  0.07459028
  -0.25553857  0.11241129]
 [-0.51028426  2.25586278 -0.80849047  0.26150094  1.2148889  -0.12488676
   5.70284588  0.34680058]]",42863.87320072359,0.15231068660129748,2238.2108918901317,42863.873200723574
7,[0 1 2 ... 6 0 6],"[[-0.48180679  0.30363071  1.26641416  0.26465962 -0.15809014  0.70914353
   5.8734224   2.13285536]
 [ 0.44536632 -0.17060757  0.31414723  0.7140275   1.15079763  0.91886569
   0.11442233  0.03019788]
 [ 1.17939217 -0.34180017 -1.4283273   1.23447452  0.58727012  0.17460494
   2.26778896  1.66909975]
 [ 0.28779818 -0.21631089 -0.83507424  0.49922004  0.37405806 -0.18954182
   7.45415862  1.63118152]
 [ 0.4910109  -0.72053424 -0.89708108 -0.0923103   0.0564176   0.95826262
   0.15818385  1.7763139 ]
 [-0.07684116  1.68622367  0.24163183  0.19611306  1.07442181  0.40756759
   0.17542311  2.32465822]
 [-0.60750022 -0.37334371  0.29956961  0.08125603  1.04610314  0.22901397
   4.04904206  1.63075915]]",35795.547751959915,0.18639180467177568,2799.806762196535,35795.54775195994
7,[5 1 3 ... 5 5 3],"[[ 0.16263309 -0.44091198  1.74224847  0.45760706  1.53988717  1.15306038
   0.23482716  0.16011837]
 [ 0.17761931 -1.06938474  0.81349352  0.50154757  1.05820141 -0.01094868
   2.12336188  0.88576803]
 [-0.83349378  1.62612439  0.15494857  0.06015001  0.66336416  0.04307729
   5.78721271 -0.33619127]
 [ 0.22279648 -0.05635449 -0.13129352  0.55997818  0.92549512  0.1289274
   3.03593992  1.6726483 ]
 [ 0.19493581 -0.15781088 -0.47692213  0.76836032  0.89661775  1.11995592
  -0.12558874  1.07975861]
 [-0.47923959 -0.59271041  0.34042363  0.47272258  0.32695738  0.34096954
   5.70142394  1.43257544]
 [-0.11622379 -1.06580482  0.98299616  1.49312105  1.11422698  0.77641508
   0.02079517  1.50772059]]",39755.19799242194,0.11741493904479763,2071.5923403263578,39755.19799242187
7,[0 6 3 ... 0 0 3],"[[-1.16282949 -0.42557705  1.18354667  0.04915649 -0.30506403  0.19280692
   4.35792156  1.91931375]
 [ 1.99606535 -0.84333062  0.30854419 -0.34249793  1.05038388  0.55069685
   5.89852191  1.62362213]
 [-0.51316577  1.71812731  0.7658626   1.74387807  0.32235487  0.36853137
  -0.08803527  2.18142717]
 [ 0.22227685 -0.74196982 -0.22974398  1.24990231  0.72731243  1.0385528
   2.75633141  1.66519301]
 [-1.34164187 -0.1854422   2.68566423  1.19102913  0.34187149 -0.41532943
   4.54747667  2.33637623]
 [-0.73146874  3.44825004  1.22842556  0.29323944  1.25514232 -0.24461827
   4.74163616 -0.13517154]
 [ 0.10008904  0.14883787 -0.02827936  0.95557424  0.76539353  0.80397979
   0.4501441   1.37035725]]",40847.974667417075,0.2223782043612547,2492.5959860063645,40847.974667417075
7,[2 1 3 ... 2 2 0],"[[ 1.88470721e-01  1.47158200e-01  3.76936143e-01  5.98501410e-01
   8.31258886e-01  3.66206736e-01  3.37639250e+00  1.05431177e+00]
 [ 3.08816330e-01 -9.12959709e-02 -1.55716484e-01  1.34986496e-01
   9.88961351e-01  9.37162430e-01  6.80003323e-01  3.36811711e-01]
 [-4.10974325e-01  1.17784732e-01 -6.81925013e-01 -4.03095846e-01
   5.15590210e-01 -2.07547923e-02  5.35701422e+00  1.79166412e+00]
 [ 7.94030203e-02 -5.97649382e-03 -8.34940285e-01  3.75977893e-01
   3.35095204e-01  9.69087246e-01 -3.51833344e-02  1.85718479e+00]
 [-1.32702574e+00 -5.98831416e-01 -2.22380750e-01  6.43700029e-01
   4.11495640e-01  8.98914980e-01  7.72700718e+00  1.97884535e+00]
 [-9.72799789e-01 -3.15355197e-01  3.05467898e+00  2.95078535e-02
   2.42539391e-01  9.22556187e-02  5.69551861e+00  1.38342023e+00]
 [ 2.16138051e+00 -4.08210332e-01 -1.43777901e+00  3.27502501e-02
   3.05938963e-01  3.99144239e-01  6.83197613e+00  2.24367527e+00]]",34170.66432935705,0.21685621398079183,2907.289189748474,34170.66432935715
7,[2 6 5 ... 6 6 6],"[[ 6.88804124e-04  2.06644254e+00 -5.31912118e-01 -9.63447953e-02
   7.14020741e-01  4.53859708e-01  5.65284313e+00  1.42344568e+00]
 [ 3.27474182e+00 -6.37978269e-01 -1.06847658e+00  9.00753123e-01
   1.46632635e+00  4.59024880e-01  6.24156994e+00  4.58758515e-01]
 [-9.18786842e-01 -4.27575517e-01  1.17198722e+00  1.02086530e+00
   7.90301983e-01 -4.31717017e-01  5.20453642e+00  4.45509014e-01]
 [-5.87721583e-02  6.66460642e-02 -1.60686491e-01  4.31283771e-01
   3.46044573e-01  6.85304783e-01  2.91361576e-01  1.35199039e+00]
 [ 1.16390345e+00 -1.72204878e+00 -3.82428536e-01  1.11556012e+00
   1.16178339e+00  1.02970461e+00  7.39017951e+00  2.03884996e+00]
 [ 2.10064405e+00 -6.71011950e-01 -1.28019824e+00  1.00875651e+00
   1.14531028e+00  1.56319803e+00  2.24937945e+00  2.45901724e+00]
 [-3.12363687e-01 -3.55225407e-01  2.79020129e-01  4.67535076e-01
   6.43955398e-01  4.51293274e-01  3.34931263e+00  1.48049302e+00]]",37927.55101023409,0.16584828814031133,2282.1068300074353,37927.55101023393
7,[6 0 3 ... 6 6 0],"[[ 0.35296758 -0.35650048  0.25522794  0.24393622  0.8482655   0.44794789
   3.58568549  0.60993985]
 [ 2.31024052 -0.6060163  -0.39210175  0.30731518  0.81166948  0.88601442
   6.75851199  0.81517889]
 [-0.86624042  1.75001822  0.43655582  0.60985274  0.58192507  0.72849475
   4.20125894  1.81092392]
 [-0.20014196  0.07280625 -0.90822427  0.27898822  0.6231218   0.84360849
   0.57197817  2.53679043]
 [-0.59348076  0.91370766  3.83748691  0.78400181  0.31199962  0.6009038
   0.14219183  2.30654116]
 [ 0.87136857 -0.38293358 -0.47547605  0.40943805  0.96199224  0.99084163
   0.28492395 -0.16725394]
 [-1.19953423 -0.29119513  1.13388195  0.41231051  0.35938338  0.48987178
   4.14478321  2.11674848]]",33193.16202224195,0.24939061262844517,2977.985024186261,33193.162022241915
7,[5 1 3 ... 3 5 3],"[[ 2.52027787 -0.32447537 -1.10413379  0.76411054  0.99240817  0.72816489
   6.31069457  1.97502613]
 [ 0.1469634  -0.46891475  0.07002964  0.49029901  0.68572962  0.9645501
   0.39655798  0.66591853]
 [ 1.36139847  2.33011837 -0.2480055   1.33186278  0.83621289  1.37310772
  -0.00940595  2.75668746]
 [-0.43229292 -0.46008725 -0.29140556  0.63597137  0.73112904  0.67091134
   3.63287744  1.72423147]
 [-1.02361489  2.51881312 -1.1149974  -1.00063767  0.3641684   1.05941953
   6.01738364  1.29474707]
 [-0.65693248 -0.2601233   1.30896862 -0.13365289  0.21388183  0.36033208
   5.22025728  2.88437742]
 [-0.0258269   1.99663047  0.05178062  0.1540153   0.60885651  0.22410352
  -0.12436702  2.19591786]]",36456.15505617341,0.19381911690838574,2542.8682492461644,36456.15505617338
7,[5 1 1 ... 5 5 1],"[[-9.90163593e-01  7.26346679e-01 -4.86523613e-01  5.35903279e-01
   1.57044705e-01  6.29281806e-01  5.81494756e-03  2.06206102e+00]
 [ 1.56324639e-02 -5.56498792e-01  1.84358224e-01  1.04068490e+00
   5.33249041e-01  5.10916877e-01  3.58998126e+00  1.41718659e+00]
 [ 9.12441638e-01 -5.21577192e-01 -3.71036540e-01  3.50027362e-01
   9.24699021e-01  9.20793512e-01 -4.33667383e-01  2.53990751e-01]
 [ 1.37036594e+00  4.66099493e-01 -3.64785933e-01  4.51725674e-01
   1.07686779e+00  6.90512149e-01  6.08167014e+00  1.65095321e+00]
 [-1.00437169e+00  1.98067621e+00  5.44229642e-01  5.00894680e-01
   2.21650222e-01  1.16401485e+00  4.30253670e+00  2.18212773e+00]
 [-4.53399484e-01 -3.33585144e-01  3.00804904e-01 -2.28430005e-01
   1.85496556e-01 -1.23688215e-01  6.24291826e+00  1.47820929e+00]
 [-1.20533117e+00  1.98492290e+00  9.23385879e-01 -3.28985155e-02
   1.77334321e+00 -8.44646581e-02  5.34404786e+00  2.10817557e+00]]",36041.79038758468,0.2060469122347873,2643.3612868059554,36041.79038758464
7,[4 5 5 ... 5 4 5],"[[-0.12379802 -0.72794893  0.27985705  1.15052637 -0.35722405  1.08105544
  -0.52753149  0.47743193]
 [-0.65207444 -0.30501334 -0.32663897 -0.18265072  1.65342798  1.04440995
  -0.61733487  0.53292497]
 [-0.6660656  -0.91283018  1.50764209  1.84306416  0.81476277 -0.21425417
  -0.57716137 -0.04310255]
 [-0.46392672 -1.26525156  1.35967742 -0.01035101 -0.36771218  0.14169257
  -0.08492112  2.4460469 ]
 [-1.41345389  0.10703845  0.82099734  1.17536063 -1.11827861  0.51025683
   2.36486671  2.13151717]
 [-0.16535404 -0.27543537  0.01763405  0.16524204  0.86185777  0.75360066
   2.04113571  1.84289132]
 [-0.43096936  1.15934094 -1.65118784  0.74492318  0.09748592  0.61290681
   0.19995175  1.54582762]]",79412.27729891134,0.06184028464115359,1286.7900629641235,79412.27729891139
7,[4 0 2 ... 4 4 0],"[[ 0.33133963  0.19774096 -0.18334157  1.09413279  0.52753137  0.52057119
   3.35434639  0.97302156]
 [-1.14410287  2.06421902 -0.50037031 -0.45503448 -0.14509944  0.95744104
   5.66835702  2.04101574]
 [-0.27543033  0.13196178 -0.78301407  0.43701439  0.32001415  0.31708392
   0.53523391  1.66585879]
 [-0.92235881 -1.05712514  1.75104557  1.1132535   0.05133841  0.2727419
   3.17257392  2.0107358 ]
 [-1.04442174 -0.22575357  0.78088705  1.20807906  0.63460986  0.53251973
   4.90365288  1.99129437]
 [-0.86215528 -1.26650636  0.05590793  0.40697305  0.99988045  0.36477683
   0.12118008  0.28059327]
 [ 1.17889274  1.14965266 -1.26415899  0.10915757  0.94374788  0.34446953
   7.44634769  2.20614917]]",36401.295401353695,0.22044798160278947,2893.8856927965126,36401.29540135365
7,[4 6 3 ... 0 4 4],"[[-0.22355216  0.98908175 -0.74858368  0.33276769 -0.20787124  0.27488492
   6.21088175  2.14912083]
 [-0.59564514  1.72025581  0.65362987  0.18197233  0.52592282  0.97042663
   3.93576847  1.05677423]
 [-0.34516494 -0.66637972 -0.73392157  0.02781167  0.06019165  0.09937391
   1.45520568  2.06334888]
 [ 1.12037467 -0.51178751  0.12148604  0.48263608  0.62709289  0.31730302
   3.35754915  1.24093997]
 [-0.67864631 -0.22512914  0.72597257  0.70347726  0.27606505  0.20291988
   4.88389026  1.46999558]
 [ 2.33464098 -0.30625744 -0.3100779   0.67881747  1.12394304  1.00049256
   6.59876131  0.97674494]
 [-0.11373991  0.08922834 -0.24084028  0.80015797  0.69170471  0.84344595
   0.14639358  1.14911053]]",31812.963314720328,0.2112845035740102,2762.9239790719557,31812.963314720222
7,[4 5 3 ... 4 4 6],"[[-0.35911006 -0.51752611 -0.51030285  0.45433337  1.17847148  0.98771042
  -0.7851358   1.03720464]
 [ 0.38978648  0.04253714 -0.29214989  0.71015856  0.98319354  1.65928755
  -0.98914555  0.31213371]
 [-0.67444302 -0.21792623 -1.17947871  0.74426153 -0.1494427  -0.13277148
   0.17594695  2.39560037]
 [ 0.36510927 -0.20479048  0.19704031  0.47615566  1.08605862  0.13492777
   0.65640447  0.32796588]
 [ 0.00877291  0.01848984  0.52049097  0.11695398  0.53900615  0.75035998
   5.77409807  2.02976923]
 [-0.75250566  1.32183333  0.32437248  0.2981212   0.97036891  0.40508704
   2.83615368  1.21983071]
 [-0.56985076 -0.84306848  0.28419038  0.48165047  0.09665018  0.48106808
   3.21953699  1.16610775]]",40900.39698792441,0.13266139311524383,2101.3520342185075,40900.39698792424
7,[0 3 5 ... 0 0 3],"[[-0.94399808 -0.30571321  0.74236693  0.31646303 -0.44289984 -0.01330856
   4.41297029  2.25150779]
 [ 2.0210759  -0.06594543 -1.28205486 -0.30176347  1.37562779 -0.30215619
  -0.10581956  1.29428831]
 [ 0.86695511  0.15971379 -0.28581291  0.2567675   1.11613804  0.75125335
   5.61555556  1.24700436]
 [ 0.35510671  0.17352727  0.71502137  1.05398323  0.89865266  0.47899857
   3.24859393  0.5090168 ]
 [ 0.14905326  0.33318916 -0.97319092  0.31852076  0.26431655  0.50553259
   0.48775845  2.2853897 ]
 [ 2.37553255 -1.17434254 -1.95547045  0.26354867  0.44210142  1.59682343
   2.21642958  1.93617498]
 [-0.15221062 -0.14024396 -0.39084894  0.45901552  1.19972439  0.57095083
   0.25282136  1.03027565]]",37016.70774434077,0.15173303148818204,2394.7305809528752,37016.70774434083
7,[6 1 1 ... 6 6 6],"[[ 1.08731499  0.61152993  1.17359333  1.22467017  0.72476331  0.79064423
   3.76193055  1.6209205 ]
 [ 0.92242473  0.70319992  0.25144342  0.28297038  0.68663483  1.16511793
   1.71437828  0.1677808 ]
 [-0.06548368 -0.41757533 -0.38234712  0.54333301  0.40219183  1.002977
  -0.13744788  1.58505292]
 [ 0.43090122  2.00365998 -0.69234637 -0.27470511  0.27510814  0.81902119
   2.27852942  2.13153851]
 [-1.11821672 -0.26669579  2.60609446  0.91813355  0.08569883  1.3264549
   1.71619899  1.54948033]
 [-0.762004   -1.46288698 -0.88062289  1.360819    0.92120062  1.12545135
   3.07242095  2.39512046]
 [ 0.01099669  0.02578998  0.00756927  0.58725988  0.0529163   0.13035407
   5.47415012  1.75210798]]",40924.85937963331,0.1361710485565644,2048.4102709406593,40924.85937963333
7,[4 5 1 ... 4 4 1],"[[-1.05215742e+00  2.64273328e+00 -8.68874234e-01  1.02142715e+00
   1.01921499e-01  1.26380260e+00 -4.17955905e-01  1.40538151e+00]
 [ 2.50555726e-01 -5.93450655e-01  2.07509113e-01  4.81153111e-01
   4.53530114e-01  9.30830812e-01  3.19120469e+00  1.54572674e+00]
 [-1.35897865e+00  2.37535964e+00  9.37639472e-01  1.34480596e+00
  -5.03902928e-01  1.82035883e-01  4.90991637e+00  2.03154091e+00]
 [-1.57186910e-01  1.64098780e+00  1.89850719e+00  2.90994232e-01
   7.46854665e-01 -1.90792501e-03  1.42145043e+00  9.84818903e-01]
 [ 1.67556343e-01 -3.07178648e-01 -4.16789105e-01  8.51682464e-01
   3.61030011e-01  7.59456923e-01  5.67194344e+00  1.49671812e+00]
 [ 1.12479326e+00  1.95736346e-01 -2.15952348e-01  7.33626372e-01
   9.23278432e-01  1.17596265e+00  7.14331682e-01  5.37563585e-01]
 [-8.49739345e-02 -3.91578655e-01 -5.56880979e-01  9.92948527e-01
   3.58402300e-01  7.66031197e-01  1.32807346e-01  1.67452465e+00]]",37305.99746630559,0.18083910489945018,2370.2029408850576,37305.997466305525
7,[1 5 2 ... 1 1 1],"[[ 0.03482295 -0.73832325 -0.91446457  0.56858533 -0.09271304  1.99175694
  -0.74872073  2.19000442]
 [ 0.07233275 -0.06716312  0.21253412  0.37544024  0.4216316   0.56251708
   5.15175898  1.57759792]
 [ 1.27016977 -0.49425639 -0.56049696  1.02036132  1.20586798  0.94685182
   0.84744804  1.44752917]
 [ 0.04002879 -0.33165908 -1.23606362  0.40401209  0.68335924 -0.32837926
  -0.46570079  1.92315684]
 [ 0.68469676  1.68111385 -1.27211105  0.55209753  0.55937815  1.38236203
   0.06746982  1.72945781]
 [-0.29537633 -0.35365986 -0.42556814  0.29344157  0.70235681  0.13028081
   0.21046649  0.22843765]
 [-0.55721505 -0.39132074 -0.37661048  0.78241203  0.13533501  0.58987145
   0.58591301  1.89925256]]",43355.52216472954,0.1466765652465213,1661.765954608632,43355.52216472965
7,[1 3 3 ... 1 1 1],"[[-0.13511335 -0.03969555 -0.35802152  0.60013116 -0.50811154  1.21370194
   1.15641875  2.41640904]
 [-0.58773345  0.25908701  0.12100758  0.63111651  0.49386435  0.4895843
   3.8733753   1.60919807]
 [ 0.21508931 -0.28365764  1.24608287  0.83977992  0.98940159  0.19139787
   0.17302014 -0.13428064]
 [ 0.38881016 -0.18724999 -0.57738437  0.71006061  1.53174768  1.11053289
   0.44838669  1.02010465]
 [ 1.03902157  1.87091252  0.66655183  1.2808042   1.28936736  0.7086716
   5.84661534  1.09525283]
 [ 0.75415414 -0.25070846 -0.15227844  0.2860823   1.27958986  0.51235327
   8.09043707  0.67525624]
 [ 0.38810117  0.58339715  1.80281918  0.50836654  0.60637443 -0.10464854
   4.62905174 -0.61503772]]",38397.889084284594,0.15044180072790583,2300.1824156079333,38397.88908428441
7,[6 6 2 ... 1 6 6],"[[-8.73210670e-01 -1.07103205e+00  3.34866794e+00  1.21318467e+00
  -2.00095123e-01  1.63791093e-01  1.85336373e+00  7.70550652e-01]
 [ 4.32243963e-01 -2.29445319e-01 -6.89908094e-01  5.10724029e-01
   9.03448900e-01  7.84876046e-01  6.79547052e+00  1.60880833e+00]
 [-4.53718544e-01  2.66279316e-02 -1.34058773e+00  7.36863046e-01
   4.60277896e-02  8.24109596e-01  7.52289925e-02  1.88026306e+00]
 [-7.47380558e-01  9.84319904e-01  1.67478110e-01  7.66194612e-01
   1.29947119e+00 -3.13997092e-01  8.32256232e+00  1.67395900e+00]
 [ 6.01097882e-01 -4.82411172e-01  9.64051445e-02  8.05419298e-01
   9.14891081e-01  5.62690578e-01 -3.46851211e-03  1.07673615e-02]
 [ 1.03830616e-01 -6.54241766e-01  1.39284758e+00 -1.96193325e-01
   1.17852638e+00  1.49950632e+00 -1.91333298e-01  2.45169250e-01]
 [-4.69509179e-01  1.00773895e-01  4.02409627e-01  6.70765200e-01
   5.58595340e-01  4.72009867e-01  3.17742097e+00  1.42085942e+00]]",37965.58474030533,0.16958281311323992,2195.677895290542,37965.58474030545
7,[5 2 6 ... 0 5 6],"[[-0.25998826 -0.35294892 -0.69645726  0.71482573  0.46217043  0.59254573
   6.40489284  1.98301305]
 [-0.76364368 -0.09923917  0.053478    0.44357188 -0.50323609  0.67588454
   1.31330043  2.11453313]
 [ 0.44642744 -0.38953843  1.04176969  0.87386254  1.31602689 -0.06087692
   2.39625157  0.41684744]
 [ 0.76649504  0.18623953  0.40196134  0.18246606  1.24271245  1.07652145
  -0.04193703  0.93490326]
 [-0.75950851  0.88856431 -0.38167593  0.34682354  0.99435096  0.44683384
   3.39926844  1.85548828]
 [-0.9656354  -0.41053195  1.2124607   1.42890331  0.61164315 -0.41745579
   5.17636855  2.91377508]
 [ 0.69982992 -1.14841561 -0.51893729  0.61931252  0.83030652  0.9655856
   2.45368384  0.15268424]]",38228.890961822835,0.17619330964724966,2502.370144107216,38228.890961822864
